,file,x1,y1,x2,y2,object
410,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1120_BEUCCL_SYS001.png,215,274,231,317,meteor
411,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1120_BEUCCL_SYS001.png,259,301,277,388,meteor
412,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2235_BEUCCL_SYS001.png,142,342,154,424,meteor
413,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2235_BEUCCL_SYS001.png,105,347,118,434,meteor
414,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2235_BEUCCL_SYS001.png,351,367,361,423,meteor
415,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2235_BEUCCL_SYS001.png,426,401,438,448,meteor
416,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2235_BEUCCL_SYS001.png,713,407,722,440,meteor
417,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2235_BEUCCL_SYS001.png,693,330,703,379,meteor
418,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2235_BEUCCL_SYS001.png,706,332,721,368,meteor
419,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1430_BEUCCL_SYS001.png,536,295,549,341,meteor
420,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1430_BEUCCL_SYS001.png,758,218,771,362,meteor
421,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1430_BEUCCL_SYS001.png,231,250,252,396,meteor
422,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1430_BEUCCL_SYS001.png,402,432,420,580,meteor
423,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1505_BEUCCL_SYS001.png,803,261,819,354,meteor
424,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1505_BEUCCL_SYS001.png,681,324,693,342,meteor
425,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1505_BEUCCL_SYS001.png,201,295,212,343,meteor
426,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1505_BEUCCL_SYS001.png,442,268,455,323,meteor
427,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1505_BEUCCL_SYS001.png,376,278,388,333,meteor
428,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0855_BEUCCL_SYS001.png,193,286,211,329,meteor
429,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0855_BEUCCL_SYS001.png,157,307,168,364,meteor
430,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0855_BEUCCL_SYS001.png,124,376,140,421,meteor
431,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0855_BEUCCL_SYS001.png,617,144,634,404,meteor
432,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2300_BEUCCL_SYS001.png,232,321,243,363,meteor
433,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2300_BEUCCL_SYS001.png,447,374,460,426,meteor
434,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2300_BEUCCL_SYS001.png,465,277,480,419,meteor
435,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2300_BEUCCL_SYS001.png,527,263,547,431,meteor
436,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1015_BEUCCL_SYS001.png,894,326,918,430,meteor
437,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1015_BEUCCL_SYS001.png,885,321,896,384,meteor
438,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1015_BEUCCL_SYS001.png,130,332,145,411,meteor
439,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1015_BEUCCL_SYS001.png,524,331,660,417,meteor
440,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0200_BEUCCL_SYS001.png,209,332,224,374,meteor
441,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0200_BEUCCL_SYS001.png,194,371,206,399,meteor
442,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0200_BEUCCL_SYS001.png,221,371,233,418,meteor
443,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0200_BEUCCL_SYS001.png,623,261,630,359,meteor
444,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0200_BEUCCL_SYS001.png,466,313,479,356,meteor
445,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0200_BEUCCL_SYS001.png,368,138,384,428,meteor
446,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0200_BEUCCL_SYS001.png,682,348,695,434,meteor
447,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0200_BEUCCL_SYS001.png,842,375,860,409,meteor
448,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0200_BEUCCL_SYS001.png,895,361,912,386,meteor
449,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0710_BEUCCL_SYS001.png,860,338,869,375,meteor
450,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0710_BEUCCL_SYS001.png,703,312,722,357,meteor
451,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0710_BEUCCL_SYS001.png,507,312,524,352,meteor
452,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0710_BEUCCL_SYS001.png,415,346,431,391,meteor
453,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0710_BEUCCL_SYS001.png,309,301,324,361,meteor
454,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0710_BEUCCL_SYS001.png,232,352,242,394,meteor
455,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0710_BEUCCL_SYS001.png,95,301,109,455,meteor
456,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0710_BEUCCL_SYS001.png,65,244,134,348,meteor
457,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0820_BEUCCL_SYS001.png,447,375,464,394,meteor
458,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0820_BEUCCL_SYS001.png,190,260,199,289,meteor
459,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0820_BEUCCL_SYS001.png,320,362,336,402,meteor
460,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1155_BEUCCL_SYS001.png,573,352,587,370,meteor
461,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1155_BEUCCL_SYS001.png,850,399,865,448,meteor
462,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1155_BEUCCL_SYS001.png,558,395,569,456,meteor
463,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1155_BEUCCL_SYS001.png,181,317,192,431,meteor
464,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2240_BEUCCL_SYS001.png,802,333,817,359,meteor
465,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2240_BEUCCL_SYS001.png,730,363,745,459,meteor
466,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2240_BEUCCL_SYS001.png,640,340,652,401,meteor
467,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2240_BEUCCL_SYS001.png,404,363,416,391,meteor
468,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2240_BEUCCL_SYS001.png,357,362,368,471,meteor
469,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0915_BEUCCL_SYS001.png,530,362,549,386,meteor
470,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0915_BEUCCL_SYS001.png,202,303,215,448,meteor
471,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0915_BEUCCL_SYS001.png,116,384,126,442,meteor
472,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0915_BEUCCL_SYS001.png,95,396,107,449,meteor
473,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1445_BEUCCL_SYS001.png,377,283,390,328,meteor
474,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1445_BEUCCL_SYS001.png,363,363,376,422,meteor
475,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1445_BEUCCL_SYS001.png,786,246,807,435,meteor
476,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1445_BEUCCL_SYS001.png,843,372,853,415,meteor
477,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1445_BEUCCL_SYS001.png,846,347,860,370,meteor
478,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1445_BEUCCL_SYS001.png,910,197,919,418,meteor
479,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0625_BEUCCL_SYS001.png,362,354,371,382,meteor
480,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0625_BEUCCL_SYS001.png,376,351,386,416,meteor
481,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0625_BEUCCL_SYS001.png,863,361,872,403,meteor
482,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0625_BEUCCL_SYS001.png,840,345,850,379,meteor
483,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0625_BEUCCL_SYS001.png,733,362,745,399,meteor
484,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0625_BEUCCL_SYS001.png,792,374,810,417,meteor
485,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0625_BEUCCL_SYS001.png,195,359,213,418,meteor
486,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0625_BEUCCL_SYS001.png,172,407,203,432,meteor
487,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0625_BEUCCL_SYS001.png,170,341,183,410,meteor
488,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0625_BEUCCL_SYS001.png,183,264,203,332,meteor
489,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0335_BEUCCL_SYS001.png,713,359,734,435,meteor
490,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0335_BEUCCL_SYS001.png,638,306,655,407,meteor
491,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0335_BEUCCL_SYS001.png,505,304,521,388,meteor
492,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0335_BEUCCL_SYS001.png,475,300,491,363,meteor
493,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0335_BEUCCL_SYS001.png,432,289,448,380,meteor
494,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0335_BEUCCL_SYS001.png,385,255,403,463,meteor
495,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0335_BEUCCL_SYS001.png,322,300,360,361,meteor
496,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0335_BEUCCL_SYS001.png,313,369,326,401,meteor
497,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0335_BEUCCL_SYS001.png,191,328,210,363,meteor
498,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0830_BEUCCL_SYS001.png,758,275,774,358,meteor
499,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0830_BEUCCL_SYS001.png,802,358,830,450,meteor
500,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0830_BEUCCL_SYS001.png,122,264,131,334,meteor
501,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0830_BEUCCL_SYS001.png,480,210,504,478,meteor
502,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0210_BEUCCL_SYS001.png,649,390,658,432,meteor
503,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0210_BEUCCL_SYS001.png,659,236,670,501,meteor
504,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0210_BEUCCL_SYS001.png,555,298,567,382,meteor
505,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0210_BEUCCL_SYS001.png,134,256,148,388,meteor
506,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0700_BEUCCL_SYS001.png,319,315,330,337,meteor
507,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0700_BEUCCL_SYS001.png,392,340,404,369,meteor
508,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0700_BEUCCL_SYS001.png,737,308,752,357,meteor
509,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0700_BEUCCL_SYS001.png,912,292,929,378,meteor
510,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0635_BEUCCL_SYS001.png,440,283,456,387,meteor
511,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0635_BEUCCL_SYS001.png,587,342,597,386,meteor
512,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0635_BEUCCL_SYS001.png,763,308,774,339,meteor
513,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0635_BEUCCL_SYS001.png,790,316,802,363,meteor
514,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0635_BEUCCL_SYS001.png,669,288,685,363,meteor
515,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0635_BEUCCL_SYS001.png,479,256,493,363,meteor
516,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0635_BEUCCL_SYS001.png,395,330,407,393,meteor
517,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0635_BEUCCL_SYS001.png,374,333,385,366,meteor
518,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0635_BEUCCL_SYS001.png,362,331,377,415,meteor
519,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0635_BEUCCL_SYS001.png,314,407,328,445,meteor
520,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0635_BEUCCL_SYS001.png,291,355,305,415,meteor
521,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0635_BEUCCL_SYS001.png,263,333,276,381,meteor
522,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0635_BEUCCL_SYS001.png,129,290,145,328,meteor
523,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0325_BEUCCL_SYS001.png,696,321,712,358,meteor
524,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0325_BEUCCL_SYS001.png,485,185,499,435,meteor
525,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0325_BEUCCL_SYS001.png,441,273,451,361,meteor
526,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0325_BEUCCL_SYS001.png,369,362,381,378,meteor
527,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0325_BEUCCL_SYS001.png,428,365,444,402,meteor
528,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0325_BEUCCL_SYS001.png,301,361,318,417,meteor
529,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0325_BEUCCL_SYS001.png,168,317,182,397,meteor
530,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0325_BEUCCL_SYS001.png,84,362,96,406,meteor
531,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1145_BEUCCL_SYS001.png,648,315,662,361,meteor
532,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1145_BEUCCL_SYS001.png,624,328,634,438,meteor
533,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1145_BEUCCL_SYS001.png,700,340,711,393,meteor
534,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1145_BEUCCL_SYS001.png,876,331,890,357,meteor
535,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1145_BEUCCL_SYS001.png,448,341,461,430,meteor
536,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1145_BEUCCL_SYS001.png,418,330,435,434,meteor
537,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1145_BEUCCL_SYS001.png,322,347,346,380,meteor
538,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1145_BEUCCL_SYS001.png,248,338,269,466,meteor
539,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1145_BEUCCL_SYS001.png,215,315,232,403,meteor
540,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2250_BEUCCL_SYS001.png,515,362,528,385,meteor
541,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2250_BEUCCL_SYS001.png,667,390,678,434,meteor
542,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2250_BEUCCL_SYS001.png,699,338,711,362,meteor
543,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2250_BEUCCL_SYS001.png,805,352,823,382,meteor
544,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2250_BEUCCL_SYS001.png,757,373,771,437,meteor
545,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2250_BEUCCL_SYS001.png,332,393,348,451,meteor
546,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2250_BEUCCL_SYS001.png,265,296,293,363,meteor
547,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1455_BEUCCL_SYS001.png,252,363,266,439,meteor
548,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1455_BEUCCL_SYS001.png,272,362,287,408,meteor
549,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1455_BEUCCL_SYS001.png,378,307,402,411,meteor
550,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1455_BEUCCL_SYS001.png,627,348,638,407,meteor
551,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1455_BEUCCL_SYS001.png,768,299,789,401,meteor
552,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1455_BEUCCL_SYS001.png,493,457,507,537,meteor
553,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0905_BEUCCL_SYS001.png,80,309,92,361,meteor
554,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0905_BEUCCL_SYS001.png,118,311,137,353,meteor
555,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0905_BEUCCL_SYS001.png,514,322,530,434,meteor
556,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0905_BEUCCL_SYS001.png,676,257,689,325,meteor
557,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0905_BEUCCL_SYS001.png,602,193,620,439,meteor
558,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0935_BEUCCL_SYS001.png,122,307,130,332,meteor
559,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0935_BEUCCL_SYS001.png,757,365,772,427,meteor
560,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0935_BEUCCL_SYS001.png,543,291,559,392,meteor
561,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0935_BEUCCL_SYS001.png,462,311,505,425,meteor
562,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0315_BEUCCL_SYS001.png,904,340,918,382,meteor
563,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0315_BEUCCL_SYS001.png,828,326,844,382,meteor
564,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0315_BEUCCL_SYS001.png,556,337,571,383,meteor
565,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0315_BEUCCL_SYS001.png,459,344,468,388,meteor
566,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0315_BEUCCL_SYS001.png,146,311,161,356,meteor
567,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0315_BEUCCL_SYS001.png,161,326,176,385,meteor
568,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0315_BEUCCL_SYS001.png,117,361,136,429,meteor
569,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0605_BEUCCL_SYS001.png,749,323,782,373,meteor
570,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0605_BEUCCL_SYS001.png,272,334,286,358,meteor
571,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0605_BEUCCL_SYS001.png,543,286,556,394,meteor
572,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0605_BEUCCL_SYS001.png,578,362,590,396,meteor
573,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0605_BEUCCL_SYS001.png,648,298,659,374,meteor
574,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0605_BEUCCL_SYS001.png,658,313,671,434,meteor
575,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0605_BEUCCL_SYS001.png,881,305,901,349,meteor
576,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0730_BEUCCL_SYS001.png,762,350,774,388,meteor
577,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0730_BEUCCL_SYS001.png,861,360,869,382,meteor
578,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0730_BEUCCL_SYS001.png,838,251,855,334,meteor
579,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0730_BEUCCL_SYS001.png,350,347,366,386,meteor
580,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0730_BEUCCL_SYS001.png,166,331,181,362,meteor
581,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0730_BEUCCL_SYS001.png,81,276,95,443,meteor
582,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0730_BEUCCL_SYS001.png,73,368,89,390,meteor
583,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0220_BEUCCL_SYS001.png,855,353,866,368,meteor
584,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0220_BEUCCL_SYS001.png,906,368,919,386,meteor
585,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0220_BEUCCL_SYS001.png,917,362,931,406,meteor
586,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0220_BEUCCL_SYS001.png,841,362,853,379,meteor
587,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0220_BEUCCL_SYS001.png,827,340,840,360,meteor
588,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0220_BEUCCL_SYS001.png,650,262,665,384,meteor
589,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0220_BEUCCL_SYS001.png,490,335,505,371,meteor
590,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0220_BEUCCL_SYS001.png,462,309,475,386,meteor
591,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0220_BEUCCL_SYS001.png,415,356,427,394,meteor
592,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0220_BEUCCL_SYS001.png,404,316,417,367,meteor
593,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0220_BEUCCL_SYS001.png,385,290,397,456,meteor
594,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0220_BEUCCL_SYS001.png,377,362,386,387,meteor
595,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0220_BEUCCL_SYS001.png,274,395,286,437,meteor
596,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_0220_BEUCCL_SYS001.png,67,294,80,426,meteor
597,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2355_BEUCCL_SYS001.png,680,305,691,343,meteor
598,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2355_BEUCCL_SYS001.png,490,322,501,388,meteor
599,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2355_BEUCCL_SYS001.png,455,386,474,416,meteor
600,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_2355_BEUCCL_SYS001.png,219,391,232,464,meteor
601,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1040_BEUCCL_SYS001.png,695,322,709,350,meteor
602,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1040_BEUCCL_SYS001.png,440,306,460,399,meteor
603,/Users/kirinpatel/github/autoRMZ/dataset/images/RAD_BEDOUR_20111007_1040_BEUCCL_SYS001.png,198,553,212,658,meteor
